type,x,y
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.81
ego,-41.63,-37.82
ego,-41.63,-37.82
ego,-41.63,-37.83
ego,-41.63,-37.84
ego,-41.63,-37.87
ego,-41.63,-37.91
ego,-41.63,-37.96
ego,-41.63,-38.03
ego,-41.63,-38.10
ego,-41.64,-38.19
ego,-41.64,-38.29
ego,-41.64,-38.40
ego,-41.65,-38.52
ego,-41.66,-38.66
ego,-41.67,-38.80
ego,-41.67,-38.95
ego,-41.67,-39.11
ego,-41.67,-39.27
ego,-41.68,-39.44
ego,-41.69,-39.61
ego,-41.71,-39.78
ego,-41.73,-39.96
ego,-41.75,-40.15
ego,-41.77,-40.34
ego,-41.78,-40.53
ego,-41.80,-40.73
ego,-41.81,-40.93
ego,-41.84,-41.13
ego,-41.86,-41.33
ego,-41.88,-41.54
ego,-41.90,-41.74
ego,-41.91,-41.93
ego,-41.91,-42.13
ego,-41.91,-42.32
ego,-41.92,-42.51
ego,-41.92,-42.69
ego,-41.92,-42.87
ego,-41.92,-43.04
ego,-41.93,-43.21
ego,-41.93,-43.38
ego,-41.92,-43.54
ego,-41.92,-43.69
ego,-41.91,-43.85
ego,-41.91,-44.00
ego,-41.90,-44.14
ego,-41.89,-44.29
ego,-41.88,-44.43
ego,-41.87,-44.56
ego,-41.86,-44.70
ego,-41.85,-44.83
ego,-41.83,-44.95
ego,-41.80,-45.08
ego,-41.77,-45.20
ego,-41.74,-45.32
ego,-41.71,-45.44
ego,-41.68,-45.57
ego,-41.66,-45.69
ego,-41.64,-45.82
ego,-41.62,-45.94
ego,-41.59,-46.06
ego,-41.57,-46.18
ego,-41.54,-46.30
ego,-41.51,-46.41
ego,-41.48,-46.53
ego,-41.45,-46.64
ego,-41.42,-46.76
ego,-41.38,-46.87
ego,-41.35,-46.99
ego,-41.31,-47.12
ego,-41.27,-47.25
ego,-41.24,-47.39
ego,-41.21,-47.52
ego,-41.17,-47.66
ego,-41.14,-47.80
ego,-41.10,-47.94
ego,-41.06,-48.07
ego,-41.03,-48.21
ego,-40.99,-48.34
ego,-40.94,-48.46
ego,-40.89,-48.58
ego,-40.84,-48.70
ego,-40.79,-48.81
ego,-40.74,-48.92
ego,-40.69,-49.04
ego,-40.64,-49.15
ego,-40.60,-49.26
ego,-40.56,-49.37
ego,-40.51,-49.47
ego,-40.46,-49.58
ego,-40.41,-49.68
ego,-40.37,-49.78
ego,-40.32,-49.88
ego,-40.26,-49.98
ego,-40.21,-50.08
ego,-40.15,-50.18
ego,-40.09,-50.29
ego,-40.02,-50.40
ego,-39.96,-50.51
ego,-39.89,-50.62
ego,-39.83,-50.74
ego,-39.78,-50.86
ego,-39.72,-50.98
ego,-39.66,-51.09
ego,-39.60,-51.20
ego,-39.54,-51.31
ego,-39.48,-51.41
ego,-39.42,-51.51
ego,-39.36,-51.61
ego,-39.30,-51.70
ego,-39.24,-51.80
ego,-39.17,-51.89
ego,-39.11,-51.98
ego,-39.04,-52.07
ego,-38.98,-52.16
ego,-38.91,-52.25
ego,-38.85,-52.35
ego,-38.79,-52.45
ego,-38.73,-52.55
ego,-38.67,-52.65
ego,-38.61,-52.75
ego,-38.54,-52.84
ego,-38.47,-52.94
ego,-38.40,-53.03
ego,-38.33,-53.12
ego,-38.26,-53.20
ego,-38.19,-53.29
ego,-38.11,-53.37
ego,-38.04,-53.45
ego,-37.96,-53.53
ego,-37.89,-53.62
ego,-37.82,-53.70
ego,-37.75,-53.79
ego,-37.68,-53.88
ego,-37.61,-53.96
ego,-37.54,-54.05
ego,-37.47,-54.13
ego,-37.39,-54.21
ego,-37.32,-54.29
ego,-37.24,-54.37
ego,-37.16,-54.44
ego,-37.08,-54.52
ego,-37.00,-54.59
ego,-36.91,-54.66
ego,-36.83,-54.73
ego,-36.75,-54.80
ego,-36.66,-54.87
ego,-36.58,-54.95
ego,-36.50,-55.02
ego,-36.43,-55.10
ego,-36.34,-55.17
ego,-36.26,-55.25
ego,-36.18,-55.32
ego,-36.09,-55.39
ego,-36.01,-55.45
ego,-35.92,-55.52
ego,-35.83,-55.58
ego,-35.74,-55.64
ego,-35.65,-55.70
ego,-35.56,-55.76
ego,-35.47,-55.82
ego,-35.37,-55.88
ego,-35.28,-55.93
ego,-35.19,-55.99
ego,-35.09,-56.05
