type,x,y
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.07,-61.80
ego,88.07,-61.80
ego,88.06,-61.80
ego,88.05,-61.81
ego,88.02,-61.83
ego,87.99,-61.84
ego,87.94,-61.86
ego,87.88,-61.89
ego,87.82,-61.92
ego,87.74,-61.96
ego,87.65,-62.00
ego,87.55,-62.05
ego,87.44,-62.11
ego,87.31,-62.17
ego,87.18,-62.24
ego,87.03,-62.31
ego,86.88,-62.39
ego,86.71,-62.47
ego,86.54,-62.55
ego,86.36,-62.65
ego,86.18,-62.75
ego,86.00,-62.85
ego,85.81,-62.94
ego,85.61,-63.04
ego,85.41,-63.13
ego,85.20,-63.22
ego,85.00,-63.32
ego,84.80,-63.43
ego,84.60,-63.55
ego,84.41,-63.66
ego,84.21,-63.78
ego,84.02,-63.88
ego,83.83,-63.98
ego,83.65,-64.07
ego,83.47,-64.16
ego,83.30,-64.23
ego,83.13,-64.31
ego,82.97,-64.38
ego,82.82,-64.45
ego,82.67,-64.51
ego,82.52,-64.57
ego,82.39,-64.62
ego,82.26,-64.68
ego,82.13,-64.72
ego,82.01,-64.77
ego,81.90,-64.81
ego,81.79,-64.85
ego,81.69,-64.88
ego,81.60,-64.92
ego,81.51,-64.95
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.97
ego,81.46,-64.98
ego,81.45,-64.98
ego,81.43,-64.98
ego,81.40,-64.99
ego,81.36,-65.00
ego,81.31,-65.02
ego,81.25,-65.04
ego,81.18,-65.06
ego,81.10,-65.09
ego,81.00,-65.12
ego,80.90,-65.15
ego,80.77,-65.19
ego,80.64,-65.23
ego,80.50,-65.27
ego,80.34,-65.32
ego,80.17,-65.37
ego,79.99,-65.42
ego,79.81,-65.49
ego,79.63,-65.55
ego,79.43,-65.62
ego,79.23,-65.68
ego,79.03,-65.74
ego,78.82,-65.79
ego,78.61,-65.86
ego,78.39,-65.93
ego,78.19,-66.02
ego,77.98,-66.10
ego,77.77,-66.18
ego,77.57,-66.26
ego,77.37,-66.33
ego,77.17,-66.39
ego,76.98,-66.45
ego,76.80,-66.51
ego,76.62,-66.56
ego,76.44,-66.60
ego,76.28,-66.65
ego,76.12,-66.69
ego,75.97,-66.72
ego,75.82,-66.75
ego,75.68,-66.78
ego,75.55,-66.81
ego,75.43,-66.84
ego,75.31,-66.87
ego,75.19,-66.89
ego,75.09,-66.92
ego,74.99,-66.94
ego,74.89,-66.96
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.83,-66.97
ego,74.82,-66.97
ego,74.81,-66.97
ego,74.80,-66.98
ego,74.77,-66.98
ego,74.73,-66.99
ego,74.68,-67.00
ego,74.61,-67.00
ego,74.54,-67.02
ego,74.45,-67.03
ego,74.35,-67.04
ego,74.24,-67.06
ego,74.12,-67.08
ego,73.98,-67.10
ego,73.83,-67.11
ego,73.67,-67.14
ego,73.49,-67.16
ego,73.31,-67.20
ego,73.11,-67.23
ego,72.90,-67.27
ego,72.69,-67.30
ego,72.46,-67.32
ego,72.23,-67.34
ego,72.00,-67.37
ego,71.76,-67.40
ego,71.52,-67.44
ego,71.28,-67.47
ego,71.04,-67.51
ego,70.81,-67.54
ego,70.57,-67.56
ego,70.33,-67.59
ego,70.10,-67.61
ego,69.87,-67.62
ego,69.64,-67.64
ego,69.41,-67.65
ego,69.18,-67.65
ego,68.96,-67.66
ego,68.74,-67.67
ego,68.53,-67.67
ego,68.32,-67.66
ego,68.12,-67.66
ego,67.93,-67.65
ego,67.74,-67.64
ego,67.56,-67.64
ego,67.38,-67.63
ego,67.21,-67.63
ego,67.04,-67.63
ego,66.87,-67.62
ego,66.71,-67.62
ego,66.55,-67.61
ego,66.38,-67.60
ego,66.21,-67.59
ego,66.05,-67.57
ego,65.87,-67.56
ego,65.70,-67.54
ego,65.51,-67.52
ego,65.32,-67.50
ego,65.11,-67.47
ego,64.90,-67.45
ego,64.68,-67.42
ego,64.44,-67.39
ego,64.20,-67.36
ego,63.95,-67.33
ego,63.69,-67.31
ego,63.44,-67.29
ego,63.19,-67.26
ego,62.94,-67.25
ego,62.68,-67.23
ego,62.43,-67.21
ego,62.18,-67.19
ego,61.93,-67.18
ego,61.68,-67.16
ego,61.43,-67.15
ego,61.18,-67.14
ego,60.93,-67.13
ego,60.67,-67.11
ego,60.42,-67.10
ego,60.16,-67.09
ego,59.91,-67.08
ego,59.66,-67.08
ego,59.40,-67.07
ego,59.15,-67.06
ego,58.90,-67.06
ego,58.64,-67.05
ego,58.39,-67.04
ego,58.14,-67.04
ego,57.89,-67.03
ego,57.63,-67.03
ego,57.38,-67.03
ego,57.12,-67.02
ego,56.87,-67.02
ego,56.62,-67.02
ego,56.36,-67.02
ego,56.11,-67.02
ego,55.86,-67.02
ego,55.61,-67.02
ego,55.36,-67.02
ego,55.11,-67.02
ego,54.86,-67.02
ego,54.60,-67.02
ego,54.35,-67.02
ego,54.10,-67.02
ego,53.86,-67.02
ego,53.61,-67.01
ego,53.36,-67.01
ego,53.11,-67.00
ego,52.86,-67.00
ego,52.61,-67.00
ego,52.36,-66.99
ego,52.11,-66.99
ego,51.86,-66.99
ego,51.61,-66.99
ego,51.36,-66.98
ego,51.11,-66.98
ego,50.86,-66.98
ego,50.61,-66.97
ego,50.36,-66.97
ego,50.11,-66.97
ego,49.87,-66.96
ego,49.62,-66.96
ego,49.37,-66.96
ego,49.12,-66.95
ego,48.87,-66.95
ego,48.63,-66.94
ego,48.38,-66.94
ego,48.13,-66.93
ego,47.88,-66.93
ego,47.64,-66.92
ego,47.39,-66.92
ego,47.14,-66.91
ego,46.89,-66.91
ego,46.65,-66.90
ego,46.40,-66.90
ego,46.15,-66.89
ego,45.90,-66.89
ego,45.65,-66.89
ego,45.40,-66.89
ego,45.15,-66.88
